timestamp,handicap,odds,name,description,first
2023-11-20 03:40:56,0.5,94.33962264150944,Los Angeles Lakers,Spread Betting,0.0
2023-11-20 03:40:56,3.5,76.92307692307693,Houston Rockets,Spread Betting,0.0
2023-11-20 03:12:19,-29.5,108.0,Oklahoma City Thunder,Spread Betting,0.0
2023-11-20 03:12:19,29.5,71.42857142857143,Portland Trail Blazers,Spread Betting,0.0
2023-11-20 02:15:54,6.5,89.28571428571429,Houston Rockets,Spread Betting,1.0
2023-11-20 02:15:54,-6.5,92.5925925925926,Los Angeles Lakers,Spread Betting,1.0
2023-11-20 02:10:50,-8.5,71.42857142857143,Boston Celtics,Spread Betting,0.0
2023-11-20 02:10:50,8.5,108.0,Memphis Grizzlies,Spread Betting,0.0
2023-11-20 02:06:13,5.5,106.0,Utah Jazz,Spread Betting,0.0
2023-11-20 02:06:13,-9.5,84.7457627118644,Phoenix Suns,Spread Betting,0.0
2023-11-20 01:40:28,-5.5,96.15384615384616,Sacramento Kings,Spread Betting,0.0
2023-11-20 01:40:28,5.5,80.0,Dallas Mavericks,Spread Betting,0.0
2023-11-20 00:55:27,-5.0,90.9090909090909,Phoenix Suns,Spread Betting,1.0
2023-11-20 00:55:27,5.0,90.9090909090909,Utah Jazz,Spread Betting,1.0
2023-11-20 00:20:38,2.0,87.71929824561403,Sacramento Kings,Spread Betting,1.0
2023-11-20 00:20:38,-2.0,94.33962264150944,Dallas Mavericks,Spread Betting,1.0
2023-11-20 00:15:11,12.0,89.28571428571429,Memphis Grizzlies,Spread Betting,1.0
2023-11-20 00:15:11,-12.0,92.5925925925926,Boston Celtics,Spread Betting,1.0
2023-11-20 00:05:03,1.5,98.0392156862745,Denver Nuggets,Spread Betting,0.0
2023-11-20 00:05:03,-2.5,98.0392156862745,Cleveland Cavaliers,Spread Betting,0.0
2023-11-19 23:11:56,-21.5,87.71929824561403,Orlando Magic,Spread Betting,0.0
2023-11-19 23:11:56,25.5,90.9090909090909,Indiana Pacers,Spread Betting,0.0
2023-11-19 22:45:10,-4.5,87.71929824561403,Denver Nuggets,Spread Betting,1.0
2023-11-19 22:45:10,4.5,94.33962264150944,Cleveland Cavaliers,Spread Betting,1.0
2023-11-19 22:10:03,-22.5,83.33333333333334,Toronto Raptors,Spread Betting,0.0
2023-11-19 22:10:03,22.5,92.5925925925926,Detroit Pistons,Spread Betting,0.0
2023-11-19 22:06:31,-7.0,92.5925925925926,Oklahoma City Thunder,Spread Betting,1.0
2023-11-19 22:06:31,7.0,89.28571428571429,Portland Trail Blazers,Spread Betting,1.0
2023-11-19 21:45:03,-4.5,89.28571428571429,Indiana Pacers,Spread Betting,1.0
2023-11-19 21:45:03,4.5,92.5925925925926,Orlando Magic,Spread Betting,1.0
2023-11-19 21:10:08,9.5,100.0,Brooklyn Nets,Spread Betting,0.0
2023-11-19 21:10:08,-9.5,76.92307692307693,Philadelphia 76ers,Spread Betting,0.0
2023-11-19 20:55:27,9.5,94.33962264150944,Detroit Pistons,Spread Betting,1.0
2023-11-19 20:55:27,-9.5,87.71929824561403,Toronto Raptors,Spread Betting,1.0
2023-11-19 19:10:27,-3.5,87.71929824561403,Philadelphia 76ers,Spread Betting,1.0
2023-11-19 19:10:27,3.5,94.33962264150944,Brooklyn Nets,Spread Betting,1.0
2023-11-21 04:11:03,10.5,87.71929824561403,Houston Rockets,Spread Betting,0.0
2023-11-21 04:11:03,-10.5,87.71929824561403,Golden State Warriors,Spread Betting,0.0
2023-11-21 02:20:03,7.0,90.9090909090909,Houston Rockets,Spread Betting,1.0
2023-11-21 02:20:03,-7.0,90.9090909090909,Golden State Warriors,Spread Betting,1.0
2023-11-21 02:10:25,7.5,106.0,Sacramento Kings,Spread Betting,0.0
2023-11-21 02:10:25,2.5,81.9672131147541,New York Knicks,Spread Betting,0.0
2023-11-21 02:10:25,-2.5,94.33962264150944,Minnesota Timberwolves,Spread Betting,0.0
2023-11-21 02:10:25,-7.5,72.46376811594203,New Orleans Pelicans,Spread Betting,0.0
2023-11-21 02:10:04,12.5,80.0,San Antonio Spurs,Spread Betting,0.0
2023-11-21 02:10:04,-12.5,98.0392156862745,Los Angeles Clippers,Spread Betting,0.0
2023-11-21 02:10:04,9.5,84.7457627118644,Chicago Bulls,Spread Betting,0.0
2023-11-21 02:10:04,-9.5,90.9090909090909,Miami Heat,Spread Betting,0.0
2023-11-21 01:05:39,-10.5,100.0,Boston Celtics,Spread Betting,0.0
2023-11-21 01:05:39,11.5,102.0,Charlotte Hornets,Spread Betting,0.0
2023-11-21 01:05:39,8.5,98.0392156862745,Washington Wizards,Spread Betting,0.0
2023-11-21 01:05:39,-8.5,78.125,Milwaukee Bucks,Spread Betting,0.0
2023-11-21 01:05:21,-7.5,81.9672131147541,Denver Nuggets,Spread Betting,0.0
2023-11-21 01:05:21,4.5,68.4931506849315,Detroit Pistons,Spread Betting,0.0
2023-11-21 00:55:09,-2.5,90.9090909090909,Minnesota Timberwolves,Spread Betting,1.0
2023-11-21 00:55:09,2.5,89.28571428571429,New York Knicks,Spread Betting,1.0
2023-11-21 00:51:58,2.0,89.28571428571429,Chicago Bulls,Spread Betting,1.0
2023-11-21 00:51:58,-2.0,92.5925925925926,Miami Heat,Spread Betting,1.0
2023-11-21 00:45:21,-1.5,89.28571428571429,Sacramento Kings,Spread Betting,1.0
2023-11-21 00:45:21,1.5,92.5925925925926,New Orleans Pelicans,Spread Betting,1.0
2023-11-20 23:55:11,-9.5,89.28571428571429,Denver Nuggets,Spread Betting,1.0
2023-11-20 23:55:11,9.5,92.5925925925926,Detroit Pistons,Spread Betting,1.0
2023-11-20 23:41:32,8.5,89.28571428571429,Charlotte Hornets,Spread Betting,1.0
2023-11-20 23:41:32,-8.5,92.5925925925926,Boston Celtics,Spread Betting,1.0
2023-11-20 23:41:21,8.5,94.33962264150944,San Antonio Spurs,Spread Betting,1.0
2023-11-20 23:41:21,-8.5,87.71929824561403,Los Angeles Clippers,Spread Betting,1.0
2023-11-20 18:41:42,-10.0,90.9090909090909,Milwaukee Bucks,Spread Betting,1.0
2023-11-20 18:41:42,9.5,94.33962264150944,Washington Wizards,Spread Betting,1.0
2023-11-22 04:10:03,18.5,81.9672131147541,Utah Jazz,Spread Betting,0.0
2023-11-22 04:10:03,-18.5,94.33962264150944,Los Angeles Lakers,Spread Betting,0.0
2023-11-22 03:10:54,-9.5,81.9672131147541,Phoenix Suns,Spread Betting,0.0
2023-11-22 03:10:54,9.5,94.33962264150944,Portland Trail Blazers,Spread Betting,0.0
2023-11-22 02:46:47,7.5,94.33962264150944,Utah Jazz,Spread Betting,1.0
2023-11-22 02:46:47,-7.5,87.71929824561403,Los Angeles Lakers,Spread Betting,1.0
2023-11-22 01:50:15,-12.5,90.9090909090909,Phoenix Suns,Spread Betting,1.0
2023-11-22 01:50:15,12.0,94.33962264150944,Portland Trail Blazers,Spread Betting,1.0
2023-11-22 01:41:55,1.5,112.0,Philadelphia 76ers,Spread Betting,0.0
2023-11-22 01:41:55,-1.5,68.4931506849315,Cleveland Cavaliers,Spread Betting,0.0
2023-11-22 01:41:26,-12.5,102.0,Atlanta Hawks,Spread Betting,0.0
2023-11-22 01:41:26,12.5,75.75757575757575,Indiana Pacers,Spread Betting,0.0
2023-11-22 01:10:06,-7.5,81.9672131147541,Orlando Magic,Spread Betting,0.0
2023-11-22 01:10:06,7.5,94.33962264150944,Toronto Raptors,Spread Betting,0.0
2023-11-21 23:47:03,1.5,90.9090909090909,Toronto Raptors,Spread Betting,1.0
2023-11-21 23:35:19,-8.0,89.28571428571429,Philadelphia 76ers,Spread Betting,1.0
2023-11-21 23:35:19,8.0,92.5925925925926,Cleveland Cavaliers,Spread Betting,1.0
2023-11-21 23:35:03,-2.0,94.33962264150944,Orlando Magic,Spread Betting,1.0
2023-11-21 23:30:51,3.5,94.33962264150944,Indiana Pacers,Spread Betting,1.0
2023-11-21 23:30:51,-3.5,87.71929824561403,Atlanta Hawks,Spread Betting,1.0
2023-11-23 04:40:31,10.5,92.5925925925926,Los Angeles Lakers,Spread Betting,0.0
2023-11-23 04:40:31,-10.5,83.33333333333334,Dallas Mavericks,Spread Betting,0.0
2023-11-23 04:10:57,10.5,94.33962264150944,Utah Jazz,Spread Betting,0.0
2023-11-23 04:10:57,-10.5,81.9672131147541,Portland Trail Blazers,Spread Betting,0.0
2023-11-23 04:10:18,0.5,74.07407407407408,Golden State Warriors,Spread Betting,0.0
2023-11-23 04:10:18,-2.5,71.42857142857143,Phoenix Suns,Spread Betting,0.0
2023-11-23 03:25:17,-0.5,87.71929824561403,Dallas Mavericks,Spread Betting,1.0
2023-11-23 03:25:17,-1.0,92.5925925925926,Los Angeles Lakers,Spread Betting,1.0
2023-11-23 02:50:05,3.5,89.28571428571429,Portland Trail Blazers,Spread Betting,1.0
2023-11-23 02:50:05,-3.5,92.5925925925926,Utah Jazz,Spread Betting,1.0
2023-11-23 02:45:41,-2.5,87.71929824561403,Phoenix Suns,Spread Betting,1.0
2023-11-23 02:45:41,2.5,94.33962264150944,Golden State Warriors,Spread Betting,1.0
2023-11-23 02:05:14,-12.5,83.33333333333334,Oklahoma City Thunder,Spread Betting,0.0
2023-11-23 02:05:14,4.5,110.0,Memphis Grizzlies,Spread Betting,0.0
2023-11-23 02:05:14,12.5,92.5925925925926,Chicago Bulls,Spread Betting,0.0
2023-11-23 02:05:14,-6.5,87.71929824561403,Houston Rockets,Spread Betting,0.0
2023-11-23 02:05:05,-14.5,112.0,Los Angeles Clippers,Spread Betting,0.0
2023-11-23 02:05:05,10.5,88.49557522123894,San Antonio Spurs,Spread Betting,0.0
2023-11-23 02:05:05,-9.5,92.5925925925926,Minnesota Timberwolves,Spread Betting,0.0
2023-11-23 02:05:05,7.5,90.9090909090909,Philadelphia 76ers,Spread Betting,0.0
2023-11-23 02:05:03,-9.5,102.0,New Orleans Pelicans,Spread Betting,0.0
2023-11-23 02:05:03,5.5,90.9090909090909,Sacramento Kings,Spread Betting,0.0
2023-11-23 01:36:04,-8.5,108.0,Miami Heat,Spread Betting,0.0
2023-11-23 01:36:04,-6.5,87.71929824561403,Atlanta Hawks,Spread Betting,0.0
2023-11-23 01:36:04,8.5,71.42857142857143,Cleveland Cavaliers,Spread Betting,0.0
2023-11-23 01:36:04,13.5,75.75757575757575,Milwaukee Bucks,Spread Betting,0.0
2023-11-23 01:36:04,6.5,87.71929824561403,Brooklyn Nets,Spread Betting,0.0
2023-11-23 01:36:04,-13.5,102.0,Boston Celtics,Spread Betting,0.0
2023-11-23 01:35:12,1.5,88.49557522123894,Toronto Raptors,Spread Betting,0.0
2023-11-23 01:35:12,-1.5,86.95652173913044,Indiana Pacers,Spread Betting,0.0
2023-11-23 01:05:38,-2.5,76.92307692307693,Denver Nuggets,Spread Betting,0.0
2023-11-23 01:05:38,-1.5,68.4931506849315,Washington Wizards,Spread Betting,0.0
2023-11-23 01:05:38,2.5,100.0,Orlando Magic,Spread Betting,0.0
2023-11-23 01:05:38,-3.5,106.0,Charlotte Hornets,Spread Betting,0.0
2023-11-23 00:45:15,1.5,90.9090909090909,New Orleans Pelicans,Spread Betting,1.0
2023-11-23 00:45:15,-1.5,90.9090909090909,Sacramento Kings,Spread Betting,1.0
2023-11-23 00:45:06,-7.0,90.9090909090909,Minnesota Timberwolves,Spread Betting,1.0
2023-11-23 00:45:06,7.0,90.9090909090909,Philadelphia 76ers,Spread Betting,1.0
2023-11-23 00:35:06,8.5,90.9090909090909,San Antonio Spurs,Spread Betting,1.0
2023-11-23 00:35:06,-8.5,90.9090909090909,Los Angeles Clippers,Spread Betting,1.0
2023-11-23 00:25:42,-7.5,89.28571428571429,Oklahoma City Thunder,Spread Betting,1.0
2023-11-23 00:25:42,7.5,92.5925925925926,Chicago Bulls,Spread Betting,1.0
2023-11-22 23:57:11,4.0,87.71929824561403,Washington Wizards,Spread Betting,1.0
2023-11-22 23:57:11,-4.0,94.33962264150944,Charlotte Hornets,Spread Betting,1.0
2023-11-22 23:56:36,-1.0,92.5925925925926,Cleveland Cavaliers,Spread Betting,1.0
2023-11-22 23:56:36,1.5,90.9090909090909,Miami Heat,Spread Betting,1.0
2023-11-22 23:50:03,3.0,90.9090909090909,Orlando Magic,Spread Betting,1.0
2023-11-22 23:50:03,-3.5,92.5925925925926,Denver Nuggets,Spread Betting,1.0
2023-11-22 23:35:05,3.5,90.9090909090909,Brooklyn Nets,Spread Betting,1.0
2023-11-22 23:35:05,-3.5,90.9090909090909,Atlanta Hawks,Spread Betting,1.0
2023-11-22 23:30:19,5.0,94.33962264150944,Memphis Grizzlies,Spread Betting,1.0
2023-11-22 23:30:19,-5.0,87.71929824561403,Houston Rockets,Spread Betting,1.0
2023-11-22 23:15:09,-6.0,90.9090909090909,Boston Celtics,Spread Betting,1.0
2023-11-22 23:15:09,6.0,90.9090909090909,Milwaukee Bucks,Spread Betting,1.0
2023-11-22 19:05:07,2.5,90.9090909090909,Toronto Raptors,Spread Betting,1.0
2023-11-22 19:05:07,-3.5,90.9090909090909,Indiana Pacers,Spread Betting,1.0
2023-11-25 04:40:12,3.5,84.7457627118644,New Orleans Pelicans,Spread Betting,0.0
2023-11-25 04:40:12,-2.5,80.0,Los Angeles Clippers,Spread Betting,0.0
2023-11-25 04:10:05,-6.5,86.95652173913044,Golden State Warriors,Spread Betting,0.0
2023-11-25 04:10:05,6.5,88.49557522123894,San Antonio Spurs,Spread Betting,0.0
2023-11-25 02:40:03,-5.5,94.33962264150944,Los Angeles Clippers,Spread Betting,1.0
2023-11-25 02:40:03,5.5,87.71929824561403,New Orleans Pelicans,Spread Betting,1.0
2023-11-25 02:11:51,1.5,106.0,Minnesota Timberwolves,Spread Betting,0.0
2023-11-25 02:11:51,-11.5,104.0,Houston Rockets,Spread Betting,0.0
2023-11-25 02:11:51,11.5,74.07407407407408,Denver Nuggets,Spread Betting,0.0
2023-11-25 02:11:51,-3.5,108.0,Sacramento Kings,Spread Betting,0.0
2023-11-25 02:10:15,7.5,108.0,Washington Wizards,Spread Betting,0.0
2023-11-25 02:10:15,-7.5,71.42857142857143,Milwaukee Bucks,Spread Betting,0.0
2023-11-25 02:10:04,-5.5,112.0,Indiana Pacers,Spread Betting,0.0
2023-11-25 02:10:04,6.5,75.75757575757575,Detroit Pistons,Spread Betting,0.0
2023-11-25 01:40:45,11.5,98.0392156862745,Chicago Bulls,Spread Betting,0.0
2023-11-25 01:40:45,-11.5,78.125,Toronto Raptors,Spread Betting,0.0
2023-11-25 01:40:15,3.5,108.0,Miami Heat,Spread Betting,0.0
2023-11-25 01:40:15,-3.5,71.42857142857143,New York Knicks,Spread Betting,0.0
2023-11-25 00:27:03,-5.0,92.5925925925926,New York Knicks,Spread Betting,1.0
2023-11-25 00:27:03,5.0,89.28571428571429,Miami Heat,Spread Betting,1.0
2023-11-25 00:20:10,10.0,89.28571428571429,San Antonio Spurs,Spread Betting,1.0
2023-11-25 00:20:10,-10.0,92.5925925925926,Golden State Warriors,Spread Betting,1.0
2023-11-25 00:00:07,-9.0,90.9090909090909,Indiana Pacers,Spread Betting,1.0
2023-11-25 00:00:07,9.0,90.9090909090909,Detroit Pistons,Spread Betting,1.0
2023-11-24 23:50:24,4.0,92.5925925925926,Sacramento Kings,Spread Betting,1.0
2023-11-24 23:50:24,-4.5,92.5925925925926,Minnesota Timberwolves,Spread Betting,1.0
2023-11-24 23:45:10,-3.0,92.5925925925926,Denver Nuggets,Spread Betting,1.0
2023-11-24 23:45:10,2.5,94.33962264150944,Houston Rockets,Spread Betting,1.0
2023-11-24 23:40:06,14.0,89.28571428571429,Washington Wizards,Spread Betting,1.0
2023-11-24 23:40:06,-14.0,92.5925925925926,Milwaukee Bucks,Spread Betting,1.0
2023-11-24 23:35:58,-5.0,94.33962264150944,Toronto Raptors,Spread Betting,1.0
2023-11-24 23:35:58,5.0,87.71929824561403,Chicago Bulls,Spread Betting,1.0
2023-11-24 23:05:09,3.5,84.7457627118644,Memphis Grizzlies,Spread Betting,0.0
2023-11-24 23:05:09,-7.5,92.5925925925926,Phoenix Suns,Spread Betting,0.0
2023-11-24 21:36:37,-3.5,89.28571428571429,Phoenix Suns,Spread Betting,1.0
2023-11-24 21:36:37,4.0,89.28571428571429,Memphis Grizzlies,Spread Betting,1.0
2023-11-24 20:35:32,5.5,90.9090909090909,Orlando Magic,Spread Betting,0.0
2023-11-24 20:35:32,-4.5,81.9672131147541,Boston Celtics,Spread Betting,0.0
2023-11-24 17:50:11,-5.0,90.9090909090909,Boston Celtics,Spread Betting,1.0
2023-11-24 17:50:11,5.0,90.9090909090909,Orlando Magic,Spread Betting,1.0
2023-11-26 04:40:33,11.5,102.0,Dallas Mavericks,Spread Betting,0.0
2023-11-26 04:40:33,-11.5,75.75757575757575,Los Angeles Clippers,Spread Betting,0.0
2023-11-26 03:35:32,-9.5,100.0,New Orleans Pelicans,Spread Betting,0.0
2023-11-26 03:35:32,9.5,76.92307692307693,Utah Jazz,Spread Betting,0.0
2023-11-26 02:25:02,-3.5,90.9090909090909,New Orleans Pelicans,Spread Betting,1.0
2023-11-26 02:25:02,3.0,92.5925925925926,Utah Jazz,Spread Betting,1.0
2023-11-26 02:05:02,-1.0,90.9090909090909,Los Angeles Clippers,Spread Betting,1.0
2023-11-26 02:05:02,1.0,90.9090909090909,Dallas Mavericks,Spread Betting,1.0
2023-11-26 01:40:16,1.5,100.0,Los Angeles Lakers,Spread Betting,0.0
2023-11-26 01:40:16,-1.5,76.92307692307693,Cleveland Cavaliers,Spread Betting,0.0
2023-11-26 01:05:08,-13.5,83.33333333333334,Atlanta Hawks,Spread Betting,0.0
2023-11-26 01:05:08,13.5,92.5925925925926,Washington Wizards,Spread Betting,0.0
2023-11-26 00:25:07,4.5,87.71929824561403,Los Angeles Lakers,Spread Betting,1.0
2023-11-26 00:10:02,-10.5,81.9672131147541,Brooklyn Nets,Spread Betting,0.0
2023-11-26 00:10:02,10.5,94.33962264150944,Miami Heat,Spread Betting,0.0
2023-11-25 23:55:35,-4.5,92.5925925925926,Cleveland Cavaliers,Spread Betting,1.0
2023-11-25 23:50:15,-8.5,94.33962264150944,Atlanta Hawks,Spread Betting,1.0
2023-11-25 23:50:15,8.5,87.71929824561403,Washington Wizards,Spread Betting,1.0
2023-11-25 23:05:38,-4.5,112.0,Philadelphia 76ers,Spread Betting,0.0
2023-11-25 23:05:38,4.5,68.4931506849315,Oklahoma City Thunder,Spread Betting,0.0
2023-11-25 22:45:10,-6.5,90.9090909090909,Brooklyn Nets,Spread Betting,1.0
2023-11-25 22:45:10,6.5,90.9090909090909,Miami Heat,Spread Betting,1.0
2023-11-25 20:45:28,-1.0,89.28571428571429,Philadelphia 76ers,Spread Betting,1.0
2023-11-25 20:45:28,1.0,92.5925925925926,Oklahoma City Thunder,Spread Betting,1.0
2023-11-27 02:10:29,18.5,81.9672131147541,San Antonio Spurs,Spread Betting,0.0
2023-11-27 02:10:29,-18.5,94.33962264150944,Denver Nuggets,Spread Betting,0.0
2023-11-27 01:40:15,4.5,102.0,Cleveland Cavaliers,Spread Betting,0.0
2023-11-27 01:40:15,-4.5,75.75757575757575,Toronto Raptors,Spread Betting,0.0
2023-11-27 01:35:12,-6.5,94.33962264150944,Brooklyn Nets,Spread Betting,0.0
2023-11-27 01:35:12,6.5,81.9672131147541,Chicago Bulls,Spread Betting,0.0
2023-11-27 00:25:05,-3.0,90.9090909090909,Brooklyn Nets,Spread Betting,1.0
2023-11-27 00:25:05,3.0,90.9090909090909,Chicago Bulls,Spread Betting,1.0
2023-11-27 00:25:01,-3.0,89.28571428571429,Cleveland Cavaliers,Spread Betting,1.0
2023-11-27 00:25:01,3.5,87.71929824561403,Toronto Raptors,Spread Betting,1.0
2023-11-27 00:10:31,3.5,72.46376811594203,New York Knicks,Spread Betting,0.0
2023-11-27 00:10:31,-4.5,81.9672131147541,Phoenix Suns,Spread Betting,0.0
2023-11-27 00:10:10,15.5,110.0,Memphis Grizzlies,Spread Betting,0.0
2023-11-27 00:10:10,-16.5,86.95652173913044,Minnesota Timberwolves,Spread Betting,0.0
2023-11-27 00:10:10,-8.5,102.0,Orlando Magic,Spread Betting,0.0
2023-11-27 00:10:10,8.5,75.75757575757575,Charlotte Hornets,Spread Betting,0.0
2023-11-27 00:05:03,-15.5,104.0,Boston Celtics,Spread Betting,0.0
2023-11-27 00:05:03,15.5,74.07407407407408,Atlanta Hawks,Spread Betting,0.0
2023-11-27 00:01:13,10.5,92.5925925925926,San Antonio Spurs,Spread Betting,1.0
2023-11-26 23:25:58,-10.5,89.28571428571429,Denver Nuggets,Spread Betting,1.0
2023-11-26 22:55:01,-7.0,87.71929824561403,Boston Celtics,Spread Betting,1.0
2023-11-26 22:55:01,7.0,94.33962264150944,Atlanta Hawks,Spread Betting,1.0
2023-11-26 22:45:02,-5.5,90.9090909090909,New York Knicks,Spread Betting,1.0
2023-11-26 22:45:02,5.5,90.9090909090909,Phoenix Suns,Spread Betting,1.0
2023-11-26 22:35:21,-6.0,89.28571428571429,Minnesota Timberwolves,Spread Betting,1.0
2023-11-26 22:35:21,6.5,92.5925925925926,Memphis Grizzlies,Spread Betting,1.0
2023-11-26 21:40:04,3.5,102.0,Milwaukee Bucks,Spread Betting,0.0
2023-11-26 21:40:04,-3.5,75.75757575757575,Portland Trail Blazers,Spread Betting,0.0
2023-11-26 17:30:09,-7.0,87.71929824561403,Orlando Magic,Spread Betting,1.0
2023-11-26 17:30:09,6.5,94.33962264150944,Charlotte Hornets,Spread Betting,1.0
2023-11-26 14:16:53,12.5,92.5925925925926,Portland Trail Blazers,Spread Betting,1.0
2023-11-26 14:16:53,-12.5,89.28571428571429,Milwaukee Bucks,Spread Betting,1.0
2023-11-28 04:40:14,-5.5,80.0,Los Angeles Clippers,Spread Betting,0.0
2023-11-28 04:40:14,5.5,96.15384615384616,Denver Nuggets,Spread Betting,0.0
2023-11-28 03:20:11,-11.0,90.9090909090909,Los Angeles Clippers,Spread Betting,1.0
2023-11-28 03:20:11,11.0,90.9090909090909,Denver Nuggets,Spread Betting,1.0
2023-11-28 03:10:02,-3.5,98.0392156862745,New Orleans Pelicans,Spread Betting,0.0
2023-11-28 03:10:02,3.5,78.125,Utah Jazz,Spread Betting,0.0
2023-11-28 01:55:31,-6.5,90.9090909090909,New Orleans Pelicans,Spread Betting,1.0
2023-11-28 01:55:31,6.5,90.9090909090909,Utah Jazz,Spread Betting,1.0
2023-11-28 01:11:50,-1.5,92.5925925925926,Washington Wizards,Spread Betting,0.0
2023-11-28 01:11:50,1.5,83.33333333333334,Detroit Pistons,Spread Betting,0.0
2023-11-28 01:10:31,-4.5,114.0,Indiana Pacers,Spread Betting,0.0
2023-11-28 01:10:31,4.5,67.56756756756756,Portland Trail Blazers,Spread Betting,0.0
2023-11-28 01:05:19,-14.5,108.0,Philadelphia 76ers,Spread Betting,0.0
2023-11-28 01:05:19,17.5,83.33333333333334,Los Angeles Lakers,Spread Betting,0.0
2023-11-27 23:55:02,2.0,92.5925925925926,Washington Wizards,Spread Betting,1.0
2023-11-27 23:55:02,5.5,94.33962264150944,Los Angeles Lakers,Spread Betting,1.0
2023-11-27 23:55:02,-6.0,90.9090909090909,Philadelphia 76ers,Spread Betting,1.0
2023-11-27 23:55:02,-2.0,89.28571428571429,Detroit Pistons,Spread Betting,1.0
2023-11-27 23:50:59,12.0,89.28571428571429,Portland Trail Blazers,Spread Betting,1.0
2023-11-27 23:50:59,-12.0,92.5925925925926,Indiana Pacers,Spread Betting,1.0
2023-11-29 04:10:12,11.5,80.0,Sacramento Kings,Spread Betting,0.0
2023-11-29 04:10:12,-9.5,78.125,Golden State Warriors,Spread Betting,0.0
2023-11-29 02:50:36,-2.0,90.9090909090909,Sacramento Kings,Spread Betting,1.0
2023-11-29 02:50:36,2.0,90.9090909090909,Golden State Warriors,Spread Betting,1.0
2023-11-29 02:40:25,-4.5,86.95652173913044,Dallas Mavericks,Spread Betting,0.0
2023-11-29 02:40:25,4.5,88.49557522123894,Houston Rockets,Spread Betting,0.0
2023-11-29 02:10:10,3.5,92.5925925925926,Minnesota Timberwolves,Spread Betting,0.0
2023-11-29 02:10:10,-3.5,83.33333333333334,Oklahoma City Thunder,Spread Betting,0.0
2023-11-29 01:40:25,-4.5,87.71929824561403,Cleveland Cavaliers,Spread Betting,0.0
2023-11-29 01:40:25,4.5,87.71929824561403,Atlanta Hawks,Spread Betting,0.0
2023-11-29 01:40:25,-13.5,96.15384615384616,New York Knicks,Spread Betting,0.0
2023-11-29 01:40:25,13.5,80.0,Charlotte Hornets,Spread Betting,0.0
2023-11-29 01:40:03,-1.5,100.0,Milwaukee Bucks,Spread Betting,0.0
2023-11-29 01:40:03,3.5,74.07407407407408,Miami Heat,Spread Betting,0.0
2023-11-29 01:40:03,-6.5,92.5925925925926,Brooklyn Nets,Spread Betting,0.0
2023-11-29 01:40:03,6.5,83.33333333333334,Toronto Raptors,Spread Betting,0.0
2023-11-29 01:35:25,-22.5,88.49557522123894,Boston Celtics,Spread Betting,0.0
2023-11-29 01:35:25,22.5,86.95652173913044,Chicago Bulls,Spread Betting,0.0
2023-11-29 01:20:13,4.0,90.9090909090909,Houston Rockets,Spread Betting,1.0
2023-11-29 01:20:13,-4.0,90.9090909090909,Dallas Mavericks,Spread Betting,1.0
2023-11-29 00:25:46,-3.0,89.28571428571429,Minnesota Timberwolves,Spread Betting,1.0
2023-11-29 00:25:46,3.0,92.5925925925926,Oklahoma City Thunder,Spread Betting,1.0
2023-11-29 00:25:02,-4.5,90.9090909090909,Milwaukee Bucks,Spread Betting,1.0
2023-11-29 00:25:02,5.0,87.71929824561403,Miami Heat,Spread Betting,1.0
2023-11-28 23:40:33,-12.5,89.28571428571429,Boston Celtics,Spread Betting,1.0
2023-11-28 23:40:33,12.5,92.5925925925926,Chicago Bulls,Spread Betting,1.0
2023-11-28 21:50:04,2.0,89.28571428571429,Toronto Raptors,Spread Betting,1.0
2023-11-28 21:50:04,-2.0,92.5925925925926,Brooklyn Nets,Spread Betting,1.0
2023-11-28 19:45:43,11.5,92.5925925925926,Charlotte Hornets,Spread Betting,1.0
2023-11-28 19:45:43,-11.5,89.28571428571429,New York Knicks,Spread Betting,1.0
2023-11-28 16:15:05,4.0,92.5925925925926,Atlanta Hawks,Spread Betting,1.0
2023-11-28 16:15:05,-4.0,89.28571428571429,Cleveland Cavaliers,Spread Betting,1.0
2023-11-30 04:10:28,14.5,98.0392156862745,Sacramento Kings,Spread Betting,0.0
2023-11-30 04:10:28,-14.5,78.125,Los Angeles Clippers,Spread Betting,0.0
2023-11-30 03:05:45,-15.5,76.92307692307693,Denver Nuggets,Spread Betting,0.0
2023-11-30 03:05:45,15.5,100.0,Houston Rockets,Spread Betting,0.0
2023-11-30 02:50:20,1.5,89.28571428571429,Sacramento Kings,Spread Betting,1.0
2023-11-30 02:50:20,-1.0,90.9090909090909,Los Angeles Clippers,Spread Betting,1.0
2023-11-30 02:05:36,-16.5,76.92307692307693,New Orleans Pelicans,Spread Betting,0.0
2023-11-30 02:05:36,16.5,100.0,Philadelphia 76ers,Spread Betting,0.0
2023-11-30 02:01:48,14.5,76.92307692307693,Utah Jazz,Spread Betting,0.0
2023-11-30 02:01:48,-10.5,81.9672131147541,Memphis Grizzlies,Spread Betting,0.0
2023-11-30 01:40:02,3.5,87.71929824561403,Phoenix Suns,Spread Betting,0.0
2023-11-30 01:40:02,-3.5,87.71929824561403,Toronto Raptors,Spread Betting,0.0
2023-11-30 01:20:07,10.5,89.28571428571429,Houston Rockets,Spread Betting,1.0
2023-11-30 01:20:07,-10.5,90.9090909090909,Denver Nuggets,Spread Betting,1.0
2023-11-30 01:10:07,-15.5,74.07407407407408,Los Angeles Lakers,Spread Betting,0.0
