handicap,odds,participant_name,name,description,game_date
-14.5,95.23809523809523,Uta Jazz,UTA Jazz - UTA Jazz,Spread,2024-01-15
0.0,76.92307692307693,La Lakers,LA Lakers - LA Lakers,Moneyline,2024-01-15
0.0,100.0,Okc Thunder,OKC Thunder - OKC Thunder,Moneyline,2024-01-15
-1.5,86.95652173913044,La Lakers,LA Lakers - LA Lakers,Spread,2024-01-15
1.5,86.95652173913044,Okc Thunder,OKC Thunder - OKC Thunder,Spread,2024-01-15
0.0,86.95652173913044,Den Nuggets,DEN Nuggets - DEN Nuggets,Moneyline,2024-01-16
0.0,86.95652173913044,Phi 76Ers,PHI 76ers - PHI 76ers,Moneyline,2024-01-16
1.5,76.92307692307693,Den Nuggets,DEN Nuggets - DEN Nuggets,Spread,2024-01-16
-1.5,100.0,Phi 76Ers,PHI 76ers - PHI 76ers,Spread,2024-01-16
8.5,86.95652173913044,Pho Suns,PHO Suns - PHO Suns,Spread,2024-01-16
-8.5,86.95652173913044,Sac Kings,SAC Kings - SAC Kings,Spread,2024-01-16
-6.5,90.9090909090909,La Clippers,LA Clippers - LA Clippers,Spread,2024-01-16
6.5,83.33333333333334,Okc Thunder,OKC Thunder - OKC Thunder,Spread,2024-01-16
13.5,83.33333333333334,Det Pistons,DET Pistons - DET Pistons,Spread,2024-01-17
-13.5,90.9090909090909,Min Timberwolves,MIN Timberwolves - MIN Timberwolves,Spread,2024-01-17
0.0,74.07407407407408,Atl Hawks,ATL Hawks - ATL Hawks,Moneyline,2024-01-17
0.0,105.0,Orl Magic,ORL Magic - ORL Magic,Moneyline,2024-01-17
-1.5,86.95652173913044,Atl Hawks,ATL Hawks - ATL Hawks,Spread,2024-01-17
1.5,86.95652173913044,Orl Magic,ORL Magic - ORL Magic,Spread,2024-01-17
-17.5,86.95652173913044,Bos Celtics,BOS Celtics - BOS Celtics,Spread,2024-01-17
17.5,86.95652173913044,Sa Spurs,SA Spurs - SA Spurs,Spread,2024-01-17
-24.5,90.9090909090909,Cle Cavaliers,CLE Cavaliers - CLE Cavaliers,Spread,2024-01-17
24.5,83.33333333333334,Mil Bucks,MIL Bucks - MIL Bucks,Spread,2024-01-17
5.5,95.23809523809523,Hou Rockets,HOU Rockets - HOU Rockets,Spread,2024-01-17
-5.5,80.0,Ny Knicks,NY Knicks - NY Knicks,Spread,2024-01-17
23.5,86.95652173913044,Mia Heat,MIA Heat - MIA Heat,Spread,2024-01-17
-23.5,86.95652173913044,Tor Raptors,TOR Raptors - TOR Raptors,Spread,2024-01-17
12.5,95.23809523809523,Cha Hornets,CHA Hornets - CHA Hornets,Spread,2024-01-17
-12.5,80.0,No Pelicans,NO Pelicans - NO Pelicans,Spread,2024-01-17
0.0,124.0,Dal Mavericks,DAL Mavericks - DAL Mavericks,Moneyline,2024-01-17
0.0,62.5,La Lakers,LA Lakers - LA Lakers,Moneyline,2024-01-17
2.5,90.9090909090909,Dal Mavericks,DAL Mavericks - DAL Mavericks,Spread,2024-01-17
-2.5,83.33333333333334,La Lakers,LA Lakers - LA Lakers,Spread,2024-01-17
0.0,74.07407407407408,Bkn Nets,BKN Nets - BKN Nets,Moneyline,2024-01-17
0.0,105.0,Por Trail Blazers,POR Trail Blazers - POR Trail Blazers,Moneyline,2024-01-17
-1.5,83.33333333333334,Bkn Nets,BKN Nets - BKN Nets,Spread,2024-01-17
1.5,90.9090909090909,Por Trail Blazers,POR Trail Blazers - POR Trail Blazers,Spread,2024-01-17
-11.5,95.23809523809523,Ny Knicks,NY Knicks - NY Knicks,Spread,2024-01-18
11.5,80.0,Was Wizards,WAS Wizards - WAS Wizards,Spread,2024-01-18
-3.5,86.95652173913044,Chi Bulls,CHI Bulls - CHI Bulls,Spread,2024-01-18
3.5,86.95652173913044,Tor Raptors,TOR Raptors - TOR Raptors,Spread,2024-01-18
-8.5,95.23809523809523,Okc Thunder,OKC Thunder - OKC Thunder,Spread,2024-01-18
8.5,80.0,Uta Jazz,UTA Jazz - UTA Jazz,Spread,2024-01-18
4.5,95.23809523809523,Mem Grizzlies,MEM Grizzlies - MEM Grizzlies,Spread,2024-01-18
-4.5,80.0,Min Timberwolves,MIN Timberwolves - MIN Timberwolves,Spread,2024-01-18
-4.5,90.9090909090909,Ind Pacers,IND Pacers - IND Pacers,Spread,2024-01-18
4.5,83.33333333333334,Sac Kings,SAC Kings - SAC Kings,Spread,2024-01-18
-5.5,95.23809523809523,Cha Hornets,CHA Hornets - CHA Hornets,Spread,2024-01-19
5.5,80.0,Sa Spurs,SA Spurs - SA Spurs,Spread,2024-01-19
7.5,86.95652173913044,Orl Magic,ORL Magic - ORL Magic,Spread,2024-01-19
-7.5,86.95652173913044,Phi 76Ers,PHI 76ers - PHI 76ers,Spread,2024-01-19
-7.5,80.0,Bos Celtics,BOS Celtics - BOS Celtics,Spread,2024-01-19
7.5,95.23809523809523,Den Nuggets,DEN Nuggets - DEN Nuggets,Spread,2024-01-19
4.5,86.95652173913044,Atl Hawks,ATL Hawks - ATL Hawks,Spread,2024-01-19
-4.5,86.95652173913044,Mia Heat,MIA Heat - MIA Heat,Spread,2024-01-19
10.5,95.23809523809523,No Pelicans,NO Pelicans - NO Pelicans,Spread,2024-01-19
-10.5,80.0,Pho Suns,PHO Suns - PHO Suns,Spread,2024-01-19
0.0,95.23809523809523,Ind Pacers,IND Pacers - IND Pacers,Moneyline,2024-01-19
0.0,80.0,Por Trail Blazers,POR Trail Blazers - POR Trail Blazers,Moneyline,2024-01-19
-4.5,95.23809523809523,Ind Pacers,IND Pacers - IND Pacers,Spread,2024-01-19
1.5,83.33333333333334,Ind Pacers,IND Pacers - IND Pacers,Spread,2024-01-19
-1.5,90.9090909090909,Por Trail Blazers,POR Trail Blazers - POR Trail Blazers,Spread,2024-01-19
4.5,80.0,Por Trail Blazers,POR Trail Blazers - POR Trail Blazers,Spread,2024-01-19
0.0,124.0,Bkn Nets,BKN Nets - BKN Nets,Moneyline,2024-01-19
0.0,62.5,La Lakers,LA Lakers - LA Lakers,Moneyline,2024-01-19
2.5,86.95652173913044,Bkn Nets,BKN Nets - BKN Nets,Spread,2024-01-19
-2.5,86.95652173913044,La Lakers,LA Lakers - LA Lakers,Spread,2024-01-19
10.5,83.33333333333334,Det Pistons,DET Pistons - DET Pistons,Spread,2024-01-20
-10.5,90.9090909090909,Mil Bucks,MIL Bucks - MIL Bucks,Spread,2024-01-20
7.5,86.95652173913044,Cha Hornets,CHA Hornets - CHA Hornets,Spread,2024-01-20
-7.5,86.95652173913044,Phi 76Ers,PHI 76ers - PHI 76ers,Spread,2024-01-20
0.0,145.0,Was Wizards,WAS Wizards - WAS Wizards,Moneyline,2024-01-20
-3.5,86.95652173913044,Sa Spurs,SA Spurs - SA Spurs,Spread,2024-01-20
3.5,86.95652173913044,Was Wizards,WAS Wizards - WAS Wizards,Spread,2024-01-20
15.5,86.95652173913044,Atl Hawks,ATL Hawks - ATL Hawks,Spread,2024-01-20
-15.5,86.95652173913044,Cle Cavaliers,CLE Cavaliers - CLE Cavaliers,Spread,2024-01-20
-7.5,83.33333333333334,Ny Knicks,NY Knicks - NY Knicks,Spread,2024-01-20
7.5,90.9090909090909,Tor Raptors,TOR Raptors - TOR Raptors,Spread,2024-01-20
-9.5,86.95652173913044,Chi Bulls,CHI Bulls - CHI Bulls,Spread,2024-01-20
9.5,86.95652173913044,Mem Grizzlies,MEM Grizzlies - MEM Grizzlies,Spread,2024-01-20
-6.5,90.9090909090909,Hou Rockets,HOU Rockets - HOU Rockets,Spread,2024-01-20
6.5,83.33333333333334,Uta Jazz,UTA Jazz - UTA Jazz,Spread,2024-01-20
0.0,76.92307692307693,Min Timberwolves,MIN Timberwolves - MIN Timberwolves,Moneyline,2024-01-20
0.0,100.0,Okc Thunder,OKC Thunder - OKC Thunder,Moneyline,2024-01-20
-1.5,86.95652173913044,Min Timberwolves,MIN Timberwolves - MIN Timberwolves,Spread,2024-01-20
1.5,86.95652173913044,Okc Thunder,OKC Thunder - OKC Thunder,Spread,2024-01-20
0.0,68.96551724137932,Bkn Nets,BKN Nets - BKN Nets,Moneyline,2024-01-21
0.0,114.0,La Clippers,LA Clippers - LA Clippers,Moneyline,2024-01-21
-2.5,86.95652173913044,Bkn Nets,BKN Nets - BKN Nets,Spread,2024-01-21
2.5,86.95652173913044,La Clippers,LA Clippers - LA Clippers,Spread,2024-01-21
0.0,120.0,Mia Heat,MIA Heat - MIA Heat,Moneyline,2024-01-21
0.0,66.66666666666666,Orl Magic,ORL Magic - ORL Magic,Moneyline,2024-01-21
2.5,86.95652173913044,Mia Heat,MIA Heat - MIA Heat,Spread,2024-01-21
-2.5,86.95652173913044,Orl Magic,ORL Magic - ORL Magic,Spread,2024-01-21
-19.5,86.95652173913044,Den Nuggets,DEN Nuggets - DEN Nuggets,Spread,2024-01-21
19.5,86.95652173913044,Was Wizards,WAS Wizards - WAS Wizards,Spread,2024-01-21
-12.5,86.95652173913044,Bos Celtics,BOS Celtics - BOS Celtics,Spread,2024-01-21
12.5,86.95652173913044,Hou Rockets,HOU Rockets - HOU Rockets,Spread,2024-01-21
7.5,83.33333333333334,Ind Pacers,IND Pacers - IND Pacers,Spread,2024-01-21
-7.5,90.9090909090909,Pho Suns,PHO Suns - PHO Suns,Spread,2024-01-21
-15.5,83.33333333333334,La Lakers,LA Lakers - LA Lakers,Spread,2024-01-21
15.5,90.9090909090909,Por Trail Blazers,POR Trail Blazers - POR Trail Blazers,Spread,2024-01-21
-19.5,90.9090909090909,Cle Cavaliers,CLE Cavaliers - CLE Cavaliers,Spread,2024-01-22
19.5,83.33333333333334,Orl Magic,ORL Magic - ORL Magic,Spread,2024-01-22
9.5,83.33333333333334,Det Pistons,DET Pistons - DET Pistons,Spread,2024-01-22
-9.5,90.9090909090909,Mil Bucks,MIL Bucks - MIL Bucks,Spread,2024-01-22
-11.5,86.95652173913044,Phi 76Ers,PHI 76ers - PHI 76ers,Spread,2024-01-22
11.5,86.95652173913044,Sa Spurs,SA Spurs - SA Spurs,Spread,2024-01-22
-6.5,80.0,Mem Grizzlies,MEM Grizzlies - MEM Grizzlies,Spread,2024-01-22
6.5,95.23809523809523,Tor Raptors,TOR Raptors - TOR Raptors,Spread,2024-01-22
13.5,83.33333333333334,Cha Hornets,CHA Hornets - CHA Hornets,Spread,2024-01-22
-13.5,90.9090909090909,Min Timberwolves,MIN Timberwolves - MIN Timberwolves,Spread,2024-01-22
-10.5,95.23809523809523,Bos Celtics,BOS Celtics - BOS Celtics,Spread,2024-01-22
10.5,80.0,Dal Mavericks,DAL Mavericks - DAL Mavericks,Spread,2024-01-22
-12.5,83.33333333333334,Chi Bulls,CHI Bulls - CHI Bulls,Spread,2024-01-22
12.5,90.9090909090909,Pho Suns,PHO Suns - PHO Suns,Spread,2024-01-22
21.5,83.33333333333334,Atl Hawks,ATL Hawks - ATL Hawks,Spread,2024-01-22
-21.5,90.9090909090909,Sac Kings,SAC Kings - SAC Kings,Spread,2024-01-22
-4.5,83.33333333333334,Den Nuggets,DEN Nuggets - DEN Nuggets,Spread,2024-01-23
4.5,90.9090909090909,Ind Pacers,IND Pacers - IND Pacers,Spread,2024-01-23
0.0,80.0,Bkn Nets,BKN Nets - BKN Nets,Moneyline,2024-01-23
0.0,95.23809523809523,Ny Knicks,NY Knicks - NY Knicks,Moneyline,2024-01-23
-1.5,90.9090909090909,Bkn Nets,BKN Nets - BKN Nets,Spread,2024-01-23
1.5,83.33333333333334,Ny Knicks,NY Knicks - NY Knicks,Spread,2024-01-23
-4.5,95.23809523809523,Okc Thunder,OKC Thunder - OKC Thunder,Spread,2024-01-23
4.5,80.0,Por Trail Blazers,POR Trail Blazers - POR Trail Blazers,Spread,2024-01-23
-12.5,86.95652173913044,No Pelicans,NO Pelicans - NO Pelicans,Spread,2024-01-23
12.5,86.95652173913044,Uta Jazz,UTA Jazz - UTA Jazz,Spread,2024-01-23
-11.5,90.9090909090909,La Clippers,LA Clippers - LA Clippers,Spread,2024-01-23
11.5,83.33333333333334,La Lakers,LA Lakers - LA Lakers,Spread,2024-01-23
0.0,74.07407407407408,Cha Hornets,CHA Hornets - CHA Hornets,Moneyline,2024-01-24
0.0,105.0,Det Pistons,DET Pistons - DET Pistons,Moneyline,2024-01-24
-1.5,83.33333333333334,Cha Hornets,CHA Hornets - CHA Hornets,Spread,2024-01-24
1.5,90.9090909090909,Det Pistons,DET Pistons - DET Pistons,Spread,2024-01-24
-5.5,90.9090909090909,Min Timberwolves,MIN Timberwolves - MIN Timberwolves,Spread,2024-01-24
5.5,83.33333333333334,Was Wizards,WAS Wizards - WAS Wizards,Spread,2024-01-24
3.5,90.9090909090909,Mem Grizzlies,MEM Grizzlies - MEM Grizzlies,Spread,2024-01-24
-3.5,83.33333333333334,Mia Heat,MIA Heat - MIA Heat,Spread,2024-01-24
-7.5,80.0,Hou Rockets,HOU Rockets - HOU Rockets,Spread,2024-01-24
7.5,95.23809523809523,Por Trail Blazers,POR Trail Blazers - POR Trail Blazers,Spread,2024-01-24
12.5,86.95652173913044,Cle Cavaliers,CLE Cavaliers - CLE Cavaliers,Spread,2024-01-24
-12.5,86.95652173913044,Mil Bucks,MIL Bucks - MIL Bucks,Spread,2024-01-24
0.0,110.0,Dal Mavericks,DAL Mavericks - DAL Mavericks,Moneyline,2024-01-24
0.0,71.42857142857143,Pho Suns,PHO Suns - PHO Suns,Moneyline,2024-01-24
1.5,90.9090909090909,Dal Mavericks,DAL Mavericks - DAL Mavericks,Spread,2024-01-24
-1.5,83.33333333333334,Pho Suns,PHO Suns - PHO Suns,Spread,2024-01-24
-12.5,90.9090909090909,Okc Thunder,OKC Thunder - OKC Thunder,Spread,2024-01-24
12.5,83.33333333333334,Sa Spurs,SA Spurs - SA Spurs,Spread,2024-01-24
4.5,95.23809523809523,Atl Hawks,ATL Hawks - ATL Hawks,Spread,2024-01-24
-4.5,80.0,Gs Warriors,GS Warriors - GS Warriors,Spread,2024-01-24
-6.5,90.9090909090909,Ind Pacers,IND Pacers - IND Pacers,Spread,2024-01-25
6.5,83.33333333333334,Phi 76Ers,PHI 76ers - PHI 76ers,Spread,2024-01-25
-10.5,86.95652173913044,Uta Jazz,UTA Jazz - UTA Jazz,Spread,2024-01-25
10.5,86.95652173913044,Was Wizards,WAS Wizards - WAS Wizards,Spread,2024-01-25
14.5,86.95652173913044,Bkn Nets,BKN Nets - BKN Nets,Spread,2024-01-25
-14.5,86.95652173913044,Min Timberwolves,MIN Timberwolves - MIN Timberwolves,Spread,2024-01-25
-14.5,86.95652173913044,Bos Celtics,BOS Celtics - BOS Celtics,Spread,2024-01-25
14.5,86.95652173913044,Mia Heat,MIA Heat - MIA Heat,Spread,2024-01-25
16.5,90.9090909090909,Den Nuggets,DEN Nuggets - DEN Nuggets,Spread,2024-01-25
-16.5,83.33333333333334,Ny Knicks,NY Knicks - NY Knicks,Spread,2024-01-25
0.0,124.0,Gs Warriors,GS Warriors - GS Warriors,Moneyline,2024-01-25
0.0,62.5,Sac Kings,SAC Kings - SAC Kings,Moneyline,2024-01-25
2.5,90.9090909090909,Gs Warriors,GS Warriors - GS Warriors,Spread,2024-01-25
-2.5,83.33333333333334,Sac Kings,SAC Kings - SAC Kings,Spread,2024-01-25
16.5,90.9090909090909,Chi Bulls,CHI Bulls - CHI Bulls,Spread,2024-01-25
-16.5,83.33333333333334,La Lakers,LA Lakers - LA Lakers,Spread,2024-01-25
4.5,80.0,Atl Hawks,ATL Hawks - ATL Hawks,Spread,2024-01-26
-4.5,95.23809523809523,Dal Mavericks,DAL Mavericks - DAL Mavericks,Spread,2024-01-26
7.5,95.23809523809523,Ind Pacers,IND Pacers - IND Pacers,Spread,2024-01-26
-7.5,80.0,Pho Suns,PHO Suns - PHO Suns,Spread,2024-01-26
6.5,83.33333333333334,Cha Hornets,CHA Hornets - CHA Hornets,Spread,2024-01-26
-6.5,90.9090909090909,Hou Rockets,HOU Rockets - HOU Rockets,Spread,2024-01-26
-13.5,83.33333333333334,La Clippers,LA Clippers - LA Clippers,Spread,2024-01-26
13.5,90.9090909090909,Tor Raptors,TOR Raptors - TOR Raptors,Spread,2024-01-26
5.5,80.0,Cle Cavaliers,CLE Cavaliers - CLE Cavaliers,Spread,2024-01-26
-5.5,95.23809523809523,Mil Bucks,MIL Bucks - MIL Bucks,Spread,2024-01-26
0.0,114.0,Mem Grizzlies,MEM Grizzlies - MEM Grizzlies,Moneyline,2024-01-26
0.0,68.96551724137932,Orl Magic,ORL Magic - ORL Magic,Moneyline,2024-01-26
2.5,83.33333333333334,Mem Grizzlies,MEM Grizzlies - MEM Grizzlies,Spread,2024-01-26
-2.5,90.9090909090909,Orl Magic,ORL Magic - ORL Magic,Spread,2024-01-26
6.5,86.95652173913044,No Pelicans,NO Pelicans - NO Pelicans,Spread,2024-01-26
-6.5,86.95652173913044,Okc Thunder,OKC Thunder - OKC Thunder,Spread,2024-01-26
6.5,86.95652173913044,Por Trail Blazers,POR Trail Blazers - POR Trail Blazers,Spread,2024-01-26
-6.5,86.95652173913044,Sa Spurs,SA Spurs - SA Spurs,Spread,2024-01-26
0.0,105.0,Det Pistons,DET Pistons - DET Pistons,Moneyline,2024-01-27
0.0,74.07407407407408,Was Wizards,WAS Wizards - WAS Wizards,Moneyline,2024-01-27
1.5,90.9090909090909,Det Pistons,DET Pistons - DET Pistons,Spread,2024-01-27
-1.5,83.33333333333334,Was Wizards,WAS Wizards - WAS Wizards,Spread,2024-01-27
9.5,90.9090909090909,Mia Heat,MIA Heat - MIA Heat,Spread,2024-01-27
-9.5,83.33333333333334,Ny Knicks,NY Knicks - NY Knicks,Spread,2024-01-27
-8.5,86.95652173913044,Den Nuggets,DEN Nuggets - DEN Nuggets,Spread,2024-01-27
8.5,86.95652173913044,Phi 76Ers,PHI 76ers - PHI 76ers,Spread,2024-01-27
-14.5,90.9090909090909,Bkn Nets,BKN Nets - BKN Nets,Spread,2024-01-27
14.5,83.33333333333334,Hou Rockets,HOU Rockets - HOU Rockets,Spread,2024-01-27
8.5,90.9090909090909,Bos Celtics,BOS Celtics - BOS Celtics,Spread,2024-01-27
-8.5,83.33333333333334,La Clippers,LA Clippers - LA Clippers,Spread,2024-01-27
30.5,90.9090909090909,Cha Hornets,CHA Hornets - CHA Hornets,Spread,2024-01-27
-30.5,83.33333333333334,Uta Jazz,UTA Jazz - UTA Jazz,Spread,2024-01-27
-13.5,83.33333333333334,Mil Bucks,MIL Bucks - MIL Bucks,Spread,2024-01-27
13.5,90.9090909090909,No Pelicans,NO Pelicans - NO Pelicans,Spread,2024-01-27
-9.5,90.9090909090909,Min Timberwolves,MIN Timberwolves - MIN Timberwolves,Spread,2024-01-27
9.5,83.33333333333334,Sa Spurs,SA Spurs - SA Spurs,Spread,2024-01-27
0.0,124.0,Gs Warriors,GS Warriors - GS Warriors,Moneyline,2024-01-27
0.0,62.5,La Lakers,LA Lakers - LA Lakers,Moneyline,2024-01-27
2.5,86.95652173913044,Gs Warriors,GS Warriors - GS Warriors,Spread,2024-01-27
-2.5,86.95652173913044,La Lakers,LA Lakers - LA Lakers,Spread,2024-01-27
12.5,83.33333333333334,Dal Mavericks,DAL Mavericks - DAL Mavericks,Spread,2024-01-27
-12.5,90.9090909090909,Sac Kings,SAC Kings - SAC Kings,Spread,2024-01-27
0.0,100.0,Det Pistons,DET Pistons - DET Pistons,Moneyline,2024-01-28
0.0,76.92307692307693,Okc Thunder,OKC Thunder - OKC Thunder,Moneyline,2024-01-28
1.5,83.33333333333334,Det Pistons,DET Pistons - DET Pistons,Spread,2024-01-28
-1.5,90.9090909090909,Okc Thunder,OKC Thunder - OKC Thunder,Spread,2024-01-28
-6.5,80.0,Ind Pacers,IND Pacers - IND Pacers,Spread,2024-01-28
6.5,95.23809523809523,Mem Grizzlies,MEM Grizzlies - MEM Grizzlies,Spread,2024-01-28
0.0,145.0,Tor Raptors,TOR Raptors - TOR Raptors,Moneyline,2024-01-28
-3.5,95.23809523809523,Atl Hawks,ATL Hawks - ATL Hawks,Spread,2024-01-28
3.5,80.0,Tor Raptors,TOR Raptors - TOR Raptors,Spread,2024-01-28
3.5,95.23809523809523,Orl Magic,ORL Magic - ORL Magic,Spread,2024-01-28
-3.5,80.0,Pho Suns,PHO Suns - PHO Suns,Spread,2024-01-28
-5.5,95.23809523809523,Chi Bulls,CHI Bulls - CHI Bulls,Spread,2024-01-28
5.5,80.0,Por Trail Blazers,POR Trail Blazers - POR Trail Blazers,Spread,2024-01-28
0.0,74.07407407407408,Cle Cavaliers,CLE Cavaliers - CLE Cavaliers,Moneyline,2024-01-29
0.0,105.0,La Clippers,LA Clippers - LA Clippers,Moneyline,2024-01-29
-1.5,86.95652173913044,Cle Cavaliers,CLE Cavaliers - CLE Cavaliers,Spread,2024-01-29
1.5,86.95652173913044,La Clippers,LA Clippers - LA Clippers,Spread,2024-01-29
11.5,83.33333333333334,Cha Hornets,CHA Hornets - CHA Hornets,Spread,2024-01-29
-11.5,90.9090909090909,Ny Knicks,NY Knicks - NY Knicks,Spread,2024-01-29
0.0,83.33333333333334,Bos Celtics,BOS Celtics - BOS Celtics,Moneyline,2024-01-29
0.0,90.9090909090909,No Pelicans,NO Pelicans - NO Pelicans,Moneyline,2024-01-29
-1.5,100.0,Bos Celtics,BOS Celtics - BOS Celtics,Spread,2024-01-29
1.5,76.92307692307693,No Pelicans,NO Pelicans - NO Pelicans,Spread,2024-01-29
-9.5,95.23809523809523,Bkn Nets,BKN Nets - BKN Nets,Spread,2024-01-29
9.5,80.0,Uta Jazz,UTA Jazz - UTA Jazz,Spread,2024-01-29
9.5,83.33333333333334,Mia Heat,MIA Heat - MIA Heat,Spread,2024-01-29
-9.5,90.9090909090909,Pho Suns,PHO Suns - PHO Suns,Spread,2024-01-29
-17.5,90.9090909090909,Hou Rockets,HOU Rockets - HOU Rockets,Spread,2024-01-29
17.5,83.33333333333334,La Lakers,LA Lakers - LA Lakers,Spread,2024-01-29
-6.5,90.9090909090909,Min Timberwolves,MIN Timberwolves - MIN Timberwolves,Spread,2024-01-29
6.5,83.33333333333334,Okc Thunder,OKC Thunder - OKC Thunder,Spread,2024-01-29
-7.5,83.33333333333334,Sa Spurs,SA Spurs - SA Spurs,Spread,2024-01-29
7.5,90.9090909090909,Was Wizards,WAS Wizards - WAS Wizards,Spread,2024-01-29
5.5,83.33333333333334,Mem Grizzlies,MEM Grizzlies - MEM Grizzlies,Spread,2024-01-29
10.5,83.33333333333334,Mem Grizzlies,MEM Grizzlies - MEM Grizzlies,Spread,2024-01-29
-10.5,90.9090909090909,Sac Kings,SAC Kings - SAC Kings,Spread,2024-01-29
-5.5,90.9090909090909,Sac Kings,SAC Kings - SAC Kings,Spread,2024-01-29
5.5,86.95652173913044,Dal Mavericks,DAL Mavericks - DAL Mavericks,Spread,2024-01-29
8.5,90.9090909090909,Dal Mavericks,DAL Mavericks - DAL Mavericks,Spread,2024-01-29
-8.5,83.33333333333334,Orl Magic,ORL Magic - ORL Magic,Spread,2024-01-29
-5.5,86.95652173913044,Orl Magic,ORL Magic - ORL Magic,Spread,2024-01-29
0.0,60.24096385542169,Den Nuggets,DEN Nuggets - DEN Nuggets,Moneyline,2024-01-29
0.0,130.0,Mil Bucks,MIL Bucks - MIL Bucks,Moneyline,2024-01-29
-2.5,80.0,Den Nuggets,DEN Nuggets - DEN Nuggets,Spread,2024-01-29
2.5,95.23809523809523,Mil Bucks,MIL Bucks - MIL Bucks,Spread,2024-01-29
0.0,86.95652173913044,Phi 76Ers,PHI 76ers - PHI 76ers,Moneyline,2024-01-29
0.0,86.95652173913044,Por Trail Blazers,POR Trail Blazers - POR Trail Blazers,Moneyline,2024-01-29
-1.5,100.0,Phi 76Ers,PHI 76ers - PHI 76ers,Spread,2024-01-29
1.5,76.92307692307693,Por Trail Blazers,POR Trail Blazers - POR Trail Blazers,Spread,2024-01-29
-10.5,95.23809523809523,Bos Celtics,BOS Celtics - BOS Celtics,Spread,2024-01-30
10.5,80.0,Ind Pacers,IND Pacers - IND Pacers,Spread,2024-01-30
-7.5,90.9090909090909,Ny Knicks,NY Knicks - NY Knicks,Spread,2024-01-30
7.5,83.33333333333334,Uta Jazz,UTA Jazz - UTA Jazz,Spread,2024-01-30
-13.5,90.9090909090909,Atl Hawks,ATL Hawks - ATL Hawks,Spread,2024-01-30
13.5,83.33333333333334,La Lakers,LA Lakers - LA Lakers,Spread,2024-01-30
-7.5,86.95652173913044,Chi Bulls,CHI Bulls - CHI Bulls,Spread,2024-01-30
7.5,86.95652173913044,Tor Raptors,TOR Raptors - TOR Raptors,Spread,2024-01-30
-4.5,83.33333333333334,Gs Warriors,GS Warriors - GS Warriors,Spread,2024-01-30
4.5,90.9090909090909,Phi 76Ers,PHI 76ers - PHI 76ers,Spread,2024-01-30
-15.5,95.23809523809523,La Clippers,LA Clippers - LA Clippers,Spread,2024-01-31
15.5,80.0,Was Wizards,WAS Wizards - WAS Wizards,Spread,2024-01-31
5.5,86.95652173913044,Cha Hornets,CHA Hornets - CHA Hornets,Spread,2024-01-31
-5.5,86.95652173913044,Chi Bulls,CHI Bulls - CHI Bulls,Spread,2024-01-31
-9.5,80.0,Cle Cavaliers,CLE Cavaliers - CLE Cavaliers,Spread,2024-01-31
9.5,95.23809523809523,Det Pistons,DET Pistons - DET Pistons,Spread,2024-01-31
0.0,66.66666666666666,Mia Heat,MIA Heat - MIA Heat,Moneyline,2024-01-31
0.0,120.0,Sac Kings,SAC Kings - SAC Kings,Moneyline,2024-01-31
-2.5,86.95652173913044,Mia Heat,MIA Heat - MIA Heat,Spread,2024-01-31
2.5,86.95652173913044,Sac Kings,SAC Kings - SAC Kings,Spread,2024-01-31
-8.5,90.9090909090909,Orl Magic,ORL Magic - ORL Magic,Spread,2024-01-31
8.5,83.33333333333334,Sa Spurs,SA Spurs - SA Spurs,Spread,2024-01-31
9.5,86.95652173913044,Dal Mavericks,DAL Mavericks - DAL Mavericks,Spread,2024-01-31
-9.5,86.95652173913044,Min Timberwolves,MIN Timberwolves - MIN Timberwolves,Spread,2024-01-31
0.0,83.33333333333334,Den Nuggets,DEN Nuggets - DEN Nuggets,Moneyline,2024-01-31
0.0,90.9090909090909,Okc Thunder,OKC Thunder - OKC Thunder,Moneyline,2024-01-31
-1.5,100.0,Den Nuggets,DEN Nuggets - DEN Nuggets,Spread,2024-01-31
1.5,76.92307692307693,Okc Thunder,OKC Thunder - OKC Thunder,Spread,2024-01-31
9.5,83.33333333333334,Hou Rockets,HOU Rockets - HOU Rockets,Spread,2024-01-31
-9.5,90.9090909090909,No Pelicans,NO Pelicans - NO Pelicans,Spread,2024-01-31
5.5,80.0,Bkn Nets,BKN Nets - BKN Nets,Spread,2024-01-31
-5.5,95.23809523809523,Pho Suns,PHO Suns - PHO Suns,Spread,2024-01-31
-7.5,83.33333333333334,Mil Bucks,MIL Bucks - MIL Bucks,Spread,2024-01-31
7.5,90.9090909090909,Por Trail Blazers,POR Trail Blazers - POR Trail Blazers,Spread,2024-01-31
0.0,62.5,Bos Celtics,BOS Celtics - BOS Celtics,Moneyline,2024-02-01
0.0,124.0,La Lakers,LA Lakers - LA Lakers,Moneyline,2024-02-01
-2.5,86.95652173913044,Bos Celtics,BOS Celtics - BOS Celtics,Spread,2024-02-01
2.5,86.95652173913044,La Lakers,LA Lakers - LA Lakers,Spread,2024-02-01
-6.5,90.9090909090909,Ind Pacers,IND Pacers - IND Pacers,Spread,2024-02-01
6.5,83.33333333333334,Ny Knicks,NY Knicks - NY Knicks,Spread,2024-02-01
0.0,62.5,Cle Cavaliers,CLE Cavaliers - CLE Cavaliers,Moneyline,2024-02-01
0.0,124.0,Mem Grizzlies,MEM Grizzlies - MEM Grizzlies,Moneyline,2024-02-01
