timestamp,handicap,odds,name,description,first
2023-12-15 20:42:55,-12.5,94.33962264150944,Boston Celtics,Spread Betting,0.0
2023-12-17 14:45:14,-8.5,90.9090909090909,Boston Celtics,Spread Betting,1.0
2023-12-17 16:10:02,-13.5,94.33962264150944,Boston Celtics,Spread Betting,0.0
2023-12-19 21:50:07,-4.5,89.28571428571429,Boston Celtics,Spread Betting,1.0
2023-12-19 23:05:32,-4.5,86.95652173913044,Boston Celtics,Spread Betting,0.0
2023-12-20 21:55:09,3.5,89.28571428571429,Boston Celtics,Spread Betting,1.0
2023-12-20 23:05:28,-0.5,108.0,Boston Celtics,Spread Betting,0.0
2023-12-23 15:09:15,-4.5,90.9090909090909,Boston Celtics,Spread Betting,1.0
2023-12-23 16:39:49,-14.5,84.7457627118644,Boston Celtics,Spread Betting,0.0
2023-12-25 16:58:02,-5.0,92.5925925925926,Boston Celtics,Spread Betting,1.0
2023-12-25 18:14:13,-2.5,81.9672131147541,Boston Celtics,Spread Betting,0.0
2023-12-28 18:18:09,-17.0,90.9090909090909,Boston Celtics,Spread Betting,1.0
2023-12-28 20:42:04,3.5,76.92307692307693,Boston Celtics,Spread Betting,0.0
2023-12-29 19:19:06,-4.5,87.71929824561403,Boston Celtics,Spread Betting,1.0
2023-12-29 20:31:45,-13.5,104.0,Boston Celtics,Spread Betting,0.0
2023-12-31 18:46:42,-15.0,94.33962264150944,Boston Celtics,Spread Betting,1.0
2023-12-31 20:02:05,-19.5,90.9090909090909,Boston Celtics,Spread Betting,0.0
2024-01-02 19:32:45,-4.0,87.71929824561403,Boston Celtics,Spread Betting,1.0
2024-01-02 21:04:14,-4.5,100.0,Boston Celtics,Spread Betting,0.0
2024-01-05 18:35:27,-14.5,92.5925925925926,Boston Celtics,Spread Betting,1.0
2024-01-05 20:12:52,-32.5,108.0,Boston Celtics,Spread Betting,0.0
2024-01-06 18:52:12,-7.0,87.71929824561403,Boston Celtics,Spread Betting,1.0
2024-01-06 20:09:04,-11.5,100.0,Boston Celtics,Spread Betting,0.0
2024-01-08 18:20:14,-3.5,92.5925925925926,Boston Celtics,Spread Betting,1.0
2024-01-08 20:10:15,-7.5,74.07407407407408,Boston Celtics,Spread Betting,0.0
2024-01-10 18:10:06,-10.5,89.28571428571429,Boston Celtics,Spread Betting,1.0
2024-01-10 20:06:59,-5.5,74.07407407407408,Boston Celtics,Spread Betting,0.0
2024-01-11 18:35:03,2.5,89.28571428571429,Boston Celtics,Spread Betting,1.0
2024-01-11 20:35:20,29.5,76.92307692307693,Boston Celtics,Spread Betting,0.0
2024-01-13 18:15:59,-15.0,92.5925925925926,Boston Celtics,Spread Betting,1.0
2024-01-13 20:10:03,-16.5,86.95652173913044,Boston Celtics,Spread Betting,0.0
2024-01-15 18:17:09,-6.5,87.71929824561403,Boston Celtics,Spread Betting,1.0
2024-01-15 20:40:02,-7.5,87.71929824561403,Boston Celtics,Spread Betting,0.0
2024-01-17 19:00:10,-14.5,87.71929824561403,Boston Celtics,Spread Betting,1.0
2024-01-17 20:40:03,-28.5,100.0,Boston Celtics,Spread Betting,0.0
2024-01-19 19:05:02,-7.0,89.28571428571429,Boston Celtics,Spread Betting,1.0
2024-01-19 20:40:58,-10.5,75.75757575757575,Boston Celtics,Spread Betting,0.0
2024-01-21 18:20:02,-12.0,94.33962264150944,Boston Celtics,Spread Betting,1.0
2024-01-21 20:10:05,-17.5,87.71929824561403,Boston Celtics,Spread Betting,0.0
2024-01-22 20:20:13,-3.0,94.33962264150944,Boston Celtics,Spread Betting,1.0
2024-01-22 21:40:02,-5.5,81.9672131147541,Boston Celtics,Spread Betting,0.0
2024-01-25 19:20:38,-8.5,92.5925925925926,Boston Celtics,Spread Betting,1.0
2024-01-25 20:40:42,-11.5,76.92307692307693,Boston Celtics,Spread Betting,0.0
2024-01-27 18:44:54,-7.0,92.5925925925926,Boston Celtics,Spread Betting,1.0
2024-01-27 20:08:02,8.5,75.75757575757575,Boston Celtics,Spread Betting,0.0
2024-01-29 18:32:02,-8.0,94.33962264150944,Boston Celtics,Spread Betting,1.0
2024-01-29 20:44:13,1.5,90.9090909090909,Boston Celtics,Spread Betting,0.0
2024-01-30 19:20:02,-8.0,89.28571428571429,Boston Celtics,Spread Betting,1.0
2024-01-30 20:44:04,-16.5,110.0,Boston Celtics,Spread Betting,0.0
2024-02-01 19:25:02,-15.5,94.33962264150944,Boston Celtics,Spread Betting,1.0
2024-02-01 20:40:02,-1.5,75.75757575757575,Boston Celtics,Spread Betting,0.0
2024-02-04 17:25:01,-19.0,90.9090909090909,Boston Celtics,Spread Betting,1.0
2024-02-04 19:05:06,-27.5,90.9090909090909,Boston Celtics,Spread Betting,0.0
2024-02-07 19:05:24,-11.5,87.71929824561403,Boston Celtics,Spread Betting,1.0
2024-02-07 20:35:09,-9.5,83.33333333333334,Boston Celtics,Spread Betting,0.0
2024-02-09 18:55:05,-18.0,90.9090909090909,Boston Celtics,Spread Betting,1.0
2024-02-09 20:40:29,-10.5,98.0392156862745,Boston Celtics,Spread Betting,0.0
2024-02-11 13:56:11,-7.5,84.7457627118644,Boston Celtics,Spread Betting,1.0
2024-02-11 15:12:02,-10.5,83.33333333333334,Boston Celtics,Spread Betting,0.0
2024-02-13 19:20:18,-8.0,90.9090909090909,Boston Celtics,Spread Betting,1.0
2024-02-13 20:44:20,-17.5,90.9090909090909,Boston Celtics,Spread Betting,0.0
2024-02-14 19:15:26,-11.5,87.71929824561403,Boston Celtics,Spread Betting,1.0
2024-02-14 20:44:14,-34.5,87.71929824561403,Boston Celtics,Spread Betting,0.0
2023-10-25 18:25:41,1.5,94.33962264150944,Brooklyn Nets,Spread Betting,1.0
2023-10-25 19:41:05,1.5,72.46376811594203,Brooklyn Nets,Spread Betting,0.0
2023-10-27 17:25:14,6.0,90.9090909090909,Brooklyn Nets,Spread Betting,1.0
2023-10-27 20:35:19,2.5,100.0,Brooklyn Nets,Spread Betting,0.0
2023-10-30 17:10:38,-2.0,90.9090909090909,Brooklyn Nets,Spread Betting,1.0
