timestamp,handicap,odds,name,description,first,AwayTeam,HomeTeam
2023-10-27 23:10:05,217.5,90.9090909090909,Over,Total Points,1.0,MIA,BOS
2023-10-27 23:10:05,218.0,90.9090909090909,Under,Total Points,1.0,MIA,BOS
2023-10-27 22:55:26,230.0,90.9090909090909,Under,Total Points,1.0,BKN,DAL
2023-10-27 22:55:26,230.0,90.9090909090909,Over,Total Points,1.0,BKN,DAL
2023-10-27 21:55:58,237.5,90.9090909090909,Over,Total Points,1.0,GSW,SAC
2023-10-27 21:55:58,238.0,89.28571428571429,Under,Total Points,1.0,GSW,SAC
2023-10-27 21:55:27,221.5,90.9090909090909,Under,Total Points,1.0,DEN,MEM
2023-10-27 21:55:27,221.0,90.9090909090909,Over,Total Points,1.0,DEN,MEM
2023-10-27 21:36:01,224.5,90.9090909090909,Under,Total Points,1.0,HOU,SAS
2023-10-27 21:36:01,224.5,90.9090909090909,Over,Total Points,1.0,HOU,SAS
2023-10-27 21:35:27,227.0,90.9090909090909,Over,Total Points,1.0,DET,CHA
2023-10-27 21:35:27,227.0,90.9090909090909,Under,Total Points,1.0,DET,CHA
2023-10-27 21:25:04,220.5,90.9090909090909,Over,Total Points,1.0,ORL,POR
2023-10-27 21:25:04,220.5,90.9090909090909,Under,Total Points,1.0,ORL,POR
2023-10-29 03:10:58,228.5,87.71929824561403,Under,Total Points,0.0,UTA,PHX
2023-10-29 03:10:58,228.5,87.71929824561403,Over,Total Points,0.0,UTA,PHX
2023-10-29 01:35:05,223.0,92.5925925925926,Under,Total Points,1.0,UTA,PHX
2023-10-29 01:35:05,223.0,89.28571428571429,Over,Total Points,1.0,UTA,PHX
2023-10-29 01:05:07,213.5,83.33333333333334,Under,Total Points,0.0,MIA,MIN
2023-10-29 01:05:07,213.5,92.5925925925926,Over,Total Points,0.0,MIA,MIN
2023-10-29 00:40:11,220.5,90.9090909090909,Over,Total Points,0.0,IND,CLE
2023-10-29 00:40:11,222.5,92.5925925925926,Under,Total Points,0.0,IND,CLE
2023-10-29 00:40:05,224.5,88.49557522123894,Under,Total Points,0.0,PHI,TOR
2023-10-29 00:40:05,220.5,94.33962264150944,Over,Total Points,0.0,PHI,TOR
2023-10-29 00:10:05,208.5,90.9090909090909,Under,Total Points,0.0,CHI,DET
2023-10-29 00:10:05,224.5,84.7457627118644,Over,Total Points,0.0,MEM,WAS
2023-10-29 00:10:05,209.5,86.95652173913044,Over,Total Points,0.0,CHI,DET
2023-10-29 00:10:05,201.5,83.33333333333334,Under,Total Points,0.0,NYK,NOP
2023-10-29 00:10:05,200.5,94.33962264150944,Over,Total Points,0.0,NYK,NOP
2023-10-29 00:10:05,224.5,90.9090909090909,Under,Total Points,0.0,MEM,WAS
2023-10-28 23:56:01,215.0,92.5925925925926,Over,Total Points,1.0,MIA,MIN
2023-10-28 23:56:01,215.0,89.28571428571429,Under,Total Points,1.0,MIA,MIN
2023-10-28 23:15:15,221.0,90.9090909090909,Under,Total Points,1.0,IND,CLE
2023-10-28 23:15:15,221.0,90.9090909090909,Over,Total Points,1.0,IND,CLE
2023-10-28 22:20:21,212.0,90.9090909090909,Over,Total Points,1.0,CHI,DET
2023-10-28 22:20:21,213.5,90.9090909090909,Under,Total Points,1.0,CHI,DET
2023-10-28 22:20:21,230.0,94.33962264150944,Over,Total Points,1.0,MEM,WAS
2023-10-28 22:20:21,230.0,87.71929824561403,Under,Total Points,1.0,MEM,WAS
2023-10-28 17:25:27,224.0,90.9090909090909,Under,Total Points,1.0,NYK,NOP
2023-10-28 17:25:27,224.0,90.9090909090909,Over,Total Points,1.0,NYK,NOP
2023-10-28 14:42:18,214.5,92.5925925925926,Over,Total Points,1.0,PHI,TOR
2023-10-28 14:42:18,214.5,89.28571428571429,Under,Total Points,1.0,PHI,TOR
2023-10-30 02:10:04,209.5,90.9090909090909,Under,Total Points,0.0,SAS,LAC
2023-10-30 02:10:04,204.5,90.9090909090909,Over,Total Points,0.0,SAS,LAC
2023-10-30 02:10:04,238.5,87.71929824561403,Under,Total Points,0.0,LAL,SAC
2023-10-30 02:10:04,238.5,86.95652173913044,Over,Total Points,0.0,LAL,SAC
2023-10-30 00:50:07,229.0,90.9090909090909,Over,Total Points,1.0,SAS,LAC
2023-10-30 00:50:07,229.0,90.9090909090909,Under,Total Points,1.0,SAS,LAC
2023-10-30 00:40:05,233.5,92.5925925925926,Over,Total Points,0.0,POR,PHI
2023-10-30 00:40:05,233.5,83.33333333333334,Under,Total Points,0.0,POR,PHI
2023-10-30 00:40:04,235.0,92.5925925925926,Under,Total Points,1.0,LAL,SAC
2023-10-30 00:40:04,235.0,89.28571428571429,Over,Total Points,1.0,LAL,SAC
2023-10-30 00:10:16,233.5,86.95652173913044,Under,Total Points,0.0,ATL,MIL
2023-10-30 00:10:16,233.5,88.49557522123894,Over,Total Points,0.0,ATL,MIL
2023-10-30 00:10:16,219.5,87.71929824561403,Under,Total Points,0.0,GSW,HOU
2023-10-30 00:10:16,218.5,81.9672131147541,Over,Total Points,0.0,GSW,HOU
2023-10-29 23:20:42,217.0,89.28571428571429,Over,Total Points,1.0,POR,PHI
2023-10-29 23:20:42,217.0,90.9090909090909,Under,Total Points,1.0,POR,PHI
2023-10-29 22:25:04,239.0,90.9090909090909,Over,Total Points,1.0,ATL,MIL
2023-10-29 22:25:04,239.0,90.9090909090909,Under,Total Points,1.0,ATL,MIL
2023-10-29 22:25:04,223.0,90.9090909090909,Over,Total Points,1.0,GSW,HOU
2023-10-29 22:25:04,223.0,90.9090909090909,Under,Total Points,1.0,GSW,HOU
2023-10-29 20:41:03,232.5,81.9672131147541,Under,Total Points,0.0,DEN,OKC
2023-10-29 20:41:03,230.5,90.9090909090909,Over,Total Points,0.0,DEN,OKC
2023-10-29 19:20:07,229.5,92.5925925925926,Over,Total Points,1.0,DEN,OKC
2023-10-29 19:20:07,231.0,89.28571428571429,Under,Total Points,1.0,DEN,OKC
2023-10-31 03:40:07,219.5,92.5925925925926,Under,Total Points,0.0,ORL,LAL
2023-10-31 03:40:07,216.5,84.7457627118644,Over,Total Points,0.0,ORL,LAL
2023-10-31 02:05:21,220.5,90.9090909090909,Under,Total Points,0.0,UTA,DEN
2023-10-31 02:05:21,216.5,90.9090909090909,Over,Total Points,0.0,UTA,DEN
2023-10-31 01:10:36,221.5,87.71929824561403,Over,Total Points,0.0,DET,OKC
2023-10-31 01:10:36,238.5,94.33962264150944,Over,Total Points,0.0,DAL,MEM
2023-10-31 01:10:36,237.5,86.95652173913044,Under,Total Points,0.0,DAL,MEM
2023-10-31 01:10:36,220.5,87.71929824561403,Under,Total Points,0.0,DET,OKC
2023-10-31 01:10:09,228.5,92.5925925925926,Under,Total Points,0.0,MIA,MIL
2023-10-31 01:10:09,230.5,84.7457627118644,Under,Total Points,0.0,GSW,NOP
2023-10-31 01:10:09,227.5,86.95652173913044,Over,Total Points,0.0,MIA,MIL
2023-10-31 01:10:09,229.5,88.49557522123894,Over,Total Points,0.0,GSW,NOP
2023-10-31 00:50:27,225.0,90.9090909090909,Over,Total Points,1.0,UTA,DEN
2023-10-31 00:50:27,225.0,90.9090909090909,Under,Total Points,1.0,UTA,DEN
2023-10-31 00:41:37,203.5,81.9672131147541,Over,Total Points,0.0,POR,TOR
2023-10-31 00:41:37,203.5,94.33962264150944,Under,Total Points,0.0,POR,TOR
2023-10-31 00:35:05,250.5,87.71929824561403,Over,Total Points,0.0,MIN,ATL
